Español,Frequency,English,Points,Attempts,Successes,Misses
olvida,Forget,13118,763,0,0,0
secundaria,secondary,13102,764,0,0,0
descubierto,discovered,13099,764,0,0,0
convirtió,converted,13091,764,0,0,0
coches,cars,13082,765,0,0,0
venía,came,13074,765,0,0,0
josh,Josh,13073,765,0,0,0
charla,chat,13069,766,0,0,0
vives,do you live,13062,766,0,0,0
bruja,witch,13054,767,0,0,0
c,c,13047,767,0,0,0
celular,cell phone,13042,767,0,0,0
rose,Rose,13042,767,0,0,0
rompió,broke,13041,767,0,0,0
andando,walking,13028,768,0,0,0
vean,See,13023,768,0,0,0
conseguiste,You got,13020,769,0,0,0
susan,Susan,13018,769,0,0,0
veinte,twenty,13015,769,0,0,0
encargo,charge,13007,769,0,0,0
matarte,kill you,12999,770,0,0,0
palacio,palace,12999,770,0,0,0
convierte,converts,12995,770,0,0,0
ja,ha,12991,770,0,0,0
vivos,alive,12990,770,0,0,0
pasamos,we passed,12985,771,0,0,0
firme,firm,12980,771,0,0,0
daría,would give,12978,771,0,0,0
piense,Think,12969,772,0,0,0
oigo,I hear,12962,772,0,0,0
phil,Phil,12951,773,0,0,0
sorprende,surprise,12948,773,0,0,0
alemanes,Germans,12934,774,0,0,0
milagro,miracle,12934,774,0,0,0
soportar,bear,12931,774,0,0,0
dejaron,They left,12928,774,0,0,0
smith,Smith,12925,774,0,0,0
disculpen,excuse me,12923,774,0,0,0
moda,fashion,12906,775,0,0,0
despacho,dispatch,12903,776,0,0,0
vecinos,neighbors,12900,776,0,0,0
vaso,glass,12895,776,0,0,0
dejarte,leave you,12884,777,0,0,0
explosión,burst,12878,777,0,0,0
poderes,powers,12877,777,0,0,0
regla,ruler,12875,777,0,0,0
acaban,they finished,12874,777,0,0,0
copia,copy,12862,778,0,0,0
siguiendo,Following,12857,778,0,0,0
viajar,travel,12841,779,0,0,0
cadena,chain,12821,780,0,0,0
fábrica,factory,12817,781,0,0,0
mantiene,maintains,12817,781,0,0,0
meter,to put,12816,781,0,0,0
contenta,happy,12796,782,0,0,0
comiendo,eating,12783,783,0,0,0
educación,education,12779,783,0,0,0
maneras,ways,12777,783,0,0,0
fumar,smoke,12776,783,0,0,0
encantador,charming,12768,784,0,0,0
cuantos,how many,12760,784,0,0,0
homicidio,homicide,12758,784,0,0,0
madera,wood,12752,785,0,0,0
mayores,greater,12750,785,0,0,0
grado,degree,12744,785,0,0,0
tratamiento,treatment,12734,786,0,0,0
blancos,White,12733,786,0,0,0
lord,lord,12726,786,0,0,0
anterior,former,12725,786,0,0,0
comisario,commissar,12723,786,0,0,0
pizza,pizza,12719,787,0,0,0
millas,miles,12719,787,0,0,0
tira,strip,12715,787,0,0,0
fueran,They were,12701,788,0,0,0
cumplir,achieve,12684,789,0,0,0
plata,silver,12672,790,0,0,0
quedará,will remain,12655,791,0,0,0
quedaré,I will stay,12655,791,0,0,0
aléjate,get away,12653,791,0,0,0
decidir,decide,12652,791,0,0,0
lío,mess,12650,791,0,0,0
preguntó,asked,12649,791,0,0,0
agencia,agency,12648,791,0,0,0
humanidad,humanity,12647,791,0,0,0
usado,used,12645,791,0,0,0
guardias,guards,12635,792,0,0,0
parada,stop,12633,792,0,0,0
leyes,Laws,12624,793,0,0,0
funcionó,it worked,12616,793,0,0,0
odia,hates,12611,793,0,0,0
levanta,Raise,12610,794,0,0,0
mires,Look,12606,794,0,0,0
respira,Breathe,12602,794,0,0,0
escaleras,stairs,12595,794,0,0,0
decisiones,decisions,12589,795,0,0,0
queréis,You want,12578,796,0,0,0
salvaje,wild,12576,796,0,0,0
preguntando,asking,12574,796,0,0,0
pasos,Steps,12574,796,0,0,0
ambulancia,ambulance,12573,796,0,0,0
traducción,translation,12568,796,0,0,0
trabajado,worked up,12563,796,0,0,0
básicamente,basically,12555,797,0,0,0
tratado,treaty,12552,797,0,0,0
parado,stopped,12529,799,0,0,0
especiales,special,12527,799,0,0,0
mentiroso,liar,12526,799,0,0,0
libres,free,12515,800,0,0,0
servicios,services,12506,800,0,0,0
pedirle,Ask for him,12491,801,0,0,0
vivía,she lived,12487,801,0,0,0
medios,media,12483,802,0,0,0
compra,buys,12470,802,0,0,0
conocimiento,knowledge,12469,802,0,0,0
armario,cupboard,12465,803,0,0,0
lobo,wolf,12465,803,0,0,0
quedamos,we stay,12464,803,0,0,0
ciertamente,certainly,12462,803,0,0,0
permitir,allow,12454,803,0,0,0
tráfico,traffic,12452,804,0,0,0
uniforme,uniform,12444,804,0,0,0
estuvimos,We were,12442,804,0,0,0
alemania,Germany,12440,804,0,0,0
suave,gentle,12439,804,0,0,0
propias,own,12434,805,0,0,0
balas,bullets,12431,805,0,0,0
asqueroso,disgusting,12429,805,0,0,0
ciento,hundred,12426,805,0,0,0
invierno,winter,12425,805,0,0,0
consigo,with him,12419,806,0,0,0
encuentre,Find,12408,806,0,0,0
jenny,Jenny,12399,807,0,0,0
conductor,driver,12376,809,0,0,0
equipos,equipment,12375,809,0,0,0
arena,sand,12373,809,0,0,0
park,Park,12363,809,0,0,0
licencia,license,12360,810,0,0,0
tíos,uncles,12342,811,0,0,0
jackson,Jackson,12341,811,0,0,0
dijera,said,12333,811,0,0,0
espejo,mirror,12332,811,0,0,0
marina,Marine,12329,812,0,0,0
matando,killing,12326,812,0,0,0
seres,Beings,12321,812,0,0,0
fiestas,parties,12320,812,0,0,0
mover,move,12320,812,0,0,0
coincidencia,coincidence,12318,812,0,0,0
análisis,analysis,12318,812,0,0,0
llegando,arriving,12306,813,0,0,0
azúcar,sugar,12304,813,0,0,0
tim,Tim,12300,814,0,0,0
casar,marry,12284,815,0,0,0
sótano,basement,12276,815,0,0,0
volvamos,let's go back,12274,815,0,0,0
sabrá,will know,12265,816,0,0,0
taylor,Taylor,12255,816,0,0,0
ocasión,chance,12248,817,0,0,0
cheque,check,12244,817,0,0,0
revisar,review,12242,817,0,0,0
ponerme,put myself,12239,818,0,0,0
suceder,happen,12236,818,0,0,0
acusado,accused,12235,818,0,0,0
dímelo,tell me,12235,818,0,0,0
quedé,I stayed,12220,819,0,0,0
conciencia,awareness,12214,819,0,0,0
doc,doc,12213,819,0,0,0
pesadilla,nightmare,12209,820,0,0,0
sopa,soup,12206,820,0,0,0
saltar,hop,12196,820,0,0,0
heridas,wounds,12188,821,0,0,0
pienses,think,12167,822,0,0,0
suicidio,suicide,12163,823,0,0,0
llamarme,Call me,12162,823,0,0,0
posibilidades,odds,12159,823,0,0,0
elegido,chosen one,12155,823,0,0,0
divorcio,divorce,12154,823,0,0,0
registros,records,12154,823,0,0,0
recibí,I received,12152,823,0,0,0
joey,Joey,12145,824,0,0,0
escuchas,You listen,12140,824,0,0,0
mirad,Behold,12137,824,0,0,0
pierde,misses,12133,825,0,0,0
abogados,Lawyers,12132,825,0,0,0
trataba,It was,12127,825,0,0,0
americanos,American people,12122,825,0,0,0
llevando,wearing,12119,826,0,0,0
miel,Honey,12117,826,0,0,0
regrese,I am back,12097,827,0,0,0
dilo,say it,12094,827,0,0,0
hermanas,sisters,12094,827,0,0,0
alemán,German,12091,828,0,0,0
iría,would go,12088,828,0,0,0
lady,Lady,12086,828,0,0,0
salí,I left,12083,828,0,0,0
particular,particular,12079,828,0,0,0
miras,you look,12075,829,0,0,0
frontera,border,12073,829,0,0,0
ventaja,advantage,12062,830,0,0,0
alerta,alert,12052,830,0,0,0
piscina,pool,12049,830,0,0,0
regalos,gifts,12047,831,0,0,0
comportamiento,behavior,12040,831,0,0,0
julia,Julia,12040,831,0,0,0
señales,signals,12038,831,0,0,0
salimos,we went out,12028,832,0,0,0
revista,magazine,12021,832,0,0,0
hecha,made,12006,833,0,0,0
imágenes,images,12005,833,0,0,0
llegas,you arrive,11999,834,0,0,0
rápida,fast,11991,834,0,0,0
canal,channel,11988,835,0,0,0
paciencia,patience,11988,835,0,0,0
sacado,taken out,11985,835,0,0,0
echo,threw out,11980,835,0,0,0
crisis,crisis,11975,836,0,0,0
asesinos,murderers,11973,836,0,0,0
oíste,did you hear,11970,836,0,0,0
dejando,Leaving,11951,837,0,0,0
estarías,You would be,11950,837,0,0,0
anteriormente,previously,11950,837,0,0,0
vigilancia,surveillance,11948,837,0,0,0
desierto,desert,11945,838,0,0,0
asustada,scared,11945,838,0,0,0
cuerda,rope,11944,838,0,0,0
míos,mine,11941,838,0,0,0
chuck,Chuck,11938,838,0,0,0
seguido,Following,11937,838,0,0,0
seremos,We will be,11936,838,0,0,0
morgan,Morgan,11906,840,0,0,0
pene,penis,11902,841,0,0,0
despierto,awake,11899,841,0,0,0
gobernador,governor,11882,842,0,0,0
sección,section,11882,842,0,0,0
casarme,get married,11871,843,0,0,0
trabajos,jobs,11862,844,0,0,0
karen,Karen,11860,844,0,0,0
preparados,prepared,11855,844,0,0,0
murieron,They died,11854,844,0,0,0
oso,bear,11845,845,0,0,0
curiosidad,curiosity,11843,845,0,0,0
vd.,you.,11840,845,0,0,0
hank,Hank,11829,846,0,0,0
impresión,impression,11825,846,0,0,0
pez,fish,11819,847,0,0,0
pasaba,passed,11818,847,0,0,0
escuchaste,you listened,11816,847,0,0,0
torre,tower,11814,847,0,0,0
sientas,You feel,11813,847,0,0,0
mentir,lie,11810,847,0,0,0
pasillo,aisle,11809,847,0,0,0
juega,play,11807,847,0,0,0
suéltame,Let go,11794,848,0,0,0
arresto,arrest,11791,849,0,0,0
ricos,rich,11783,849,0,0,0
sencillo,simple,11782,849,0,0,0
ruta,route,11779,849,0,0,0
documentos,Documents,11778,850,0,0,0
enamorada,in love,11777,850,0,0,0
apuesta,bet,11760,851,0,0,0
perdida,loss,11748,852,0,0,0
vinieron,They came,11737,853,0,0,0
ayudarnos,Help us,11733,853,0,0,0
presento,I present,11727,853,0,0,0
hazme,Make me,11718,854,0,0,0
leí,read,11710,854,0,0,0
arthur,Arthur,11706,855,0,0,0
virus,virus,11704,855,0,0,0
lárgate,Get out,11702,855,0,0,0
sigan,Follow,11701,855,0,0,0
compró,bought,11699,855,0,0,0
servir,serve,11696,855,0,0,0
pongas,Put,11694,856,0,0,0
alarma,alarm,11689,856,0,0,0
identidad,identity,11688,856,0,0,0
iguales,equal,11688,856,0,0,0
aviso,warning,11686,856,0,0,0
aprendido,learned,11677,857,0,0,0
caza,hunt,11666,858,0,0,0
daba,gave,11653,859,0,0,0
muchacha,girl,11647,859,0,0,0
permanecer,stay,11630,860,0,0,0
bebés,you drink,11630,860,0,0,0
opciones,options,11626,861,0,0,0
responde,reply,11625,861,0,0,0
vernos,see us,11625,861,0,0,0
julie,Julie,11623,861,0,0,0
llamaste,called,11610,862,0,0,0
ponerse,to put on,11604,862,0,0,0
sacó,coat,11602,862,0,0,0
orgullo,pride,11596,863,0,0,0
reales,Real,11594,863,0,0,0
esperan,are waiting,11589,863,0,0,0
vuelves,You come back,11587,864,0,0,0
maggie,Maggie,11582,864,0,0,0
serlo,be,11578,864,0,0,0
cuantas,how many,11570,865,0,0,0
enfadado,angry,11566,865,0,0,0
ponen,They put,11560,866,0,0,0
altura,height,11560,866,0,0,0
jones,Jones,11544,867,0,0,0
archivo,archive,11541,867,0,0,0
fred,Fred,11539,867,0,0,0
ayudará,help to,11535,867,0,0,0
fácilmente,easily,11534,868,0,0,0
criatura,creature,11525,868,0,0,0
saco,coat,11515,869,0,0,0
precisamente,precisely,11511,869,0,0,0
máximo,maximum,11510,869,0,0,0
viniendo,coming,11506,870,0,0,0
vendría,It would come,11503,870,0,0,0
louis,Louis,11498,870,0,0,0
ilegal,illegal,11497,870,0,0,0
refiere,refers,11481,872,0,0,0
llamamos,We call,11458,873,0,0,0
versión,version,11452,874,0,0,0
incendio,fire,11443,874,0,0,0
preferiría,I'd prefer,11439,875,0,0,0
gritar,shout,11433,875,0,0,0
recibió,received,11430,875,0,0,0
concierto,concert,11423,876,0,0,0
casualidad,chance,11421,876,0,0,0
excusa,excuse,11406,877,0,0,0
rodillas,knees,11388,879,0,0,0
cruz,cross,11388,879,0,0,0
dulces,sweets,11387,879,0,0,0
zorra,bitch,11386,879,0,0,0
cómodo,comfortable,11378,879,0,0,0
cruel,cruel,11371,880,0,0,0
sofá,couch,11367,880,0,0,0
perdiste,you lost,11363,881,0,0,0
encantadora,lovely,11363,881,0,0,0
salgamos,let's go out,11362,881,0,0,0
sombra,shade,11356,881,0,0,0
ganó,won,11351,881,0,0,0
encantada,nice to meet you,11350,882,0,0,0
firmar,sign,11338,882,0,0,0
escritorio,desk,11336,883,0,0,0
muñeca,doll,11336,883,0,0,0
rastro,trace,11335,883,0,0,0
gigante,giant,11313,884,0,0,0
pájaro,bird,11313,884,0,0,0
ducha,shower,11312,885,0,0,0
tomamos,we take,11312,885,0,0,0
déjenme,leave me,11307,885,0,0,0
condición,condition,11302,885,0,0,0
recompensa,reward,11285,887,0,0,0
doce,twelve,11283,887,0,0,0
actor,actor,11282,887,0,0,0
actitud,attitude,11272,888,0,0,0
cuida,takes care,11269,888,0,0,0
salsa,dip,11264,888,0,0,0
hubieran,there would be,11263,888,0,0,0
carlos,Carlos,11255,889,0,0,0
personaje,character,11255,889,0,0,0
dudas,doubts,11248,890,0,0,0
jackie,Jackie,11247,890,0,0,0
cambios,changes,11241,890,0,0,0
votos,votes,11241,890,0,0,0
vivido,vivid,11235,891,0,0,0
perdimos,We lost,11231,891,0,0,0
suficientes,enough,11230,891,0,0,0
entrega,delivery,11229,891,0,0,0
comercial,commercial,11227,891,0,0,0
decidí,I decided,11223,892,0,0,0
tribu,tribe,11221,892,0,0,0
pura,Pure,11221,892,0,0,0
volveremos,we will be back,11220,892,0,0,0
voto,vote,11220,892,0,0,0
méxico,Mexico,11218,892,0,0,0
amar,love,11218,892,0,0,0
poderoso,powerful,11215,892,0,0,0
traigo,I bring,11205,893,0,0,0
asesinatos,murders,11202,893,0,0,0
fresco,cool,11186,894,0,0,0
privada,private,11174,895,0,0,0
seamos,Let's be,11160,897,0,0,0
guarda,guard,11159,897,0,0,0
orgullosa,proud,11158,897,0,0,0
vivimos,We live,11155,897,0,0,0
difíciles,difficult,11154,897,0,0,0
hagámoslo,Let's do it,11150,897,0,0,0
jefa,boss,11141,898,0,0,0
trató,deal,11140,898,0,0,0
senador,senator,11138,898,0,0,0
ayudando,Helping,11133,899,0,0,0
campeón,champion,11130,899,0,0,0
bebiendo,Drinking,11121,900,0,0,0
adorable,adorable,11112,900,0,0,0
ayudó,helped,11111,901,0,0,0
ciego,blind,11110,901,0,0,0
falsa,FALSE,11108,901,0,0,0
jo,Jo,11102,901,0,0,0
sara,Sara,11102,901,0,0,0
bestia,beast,11100,901,0,0,0
alteza,high King,11096,902,0,0,0
deseos,wishes,11083,903,0,0,0
episodio,episode,11073,904,0,0,0
celda,cell,11058,905,0,0,0
llevarlo,carry it,11043,906,0,0,0
aguanta,hold,11037,907,0,0,0
vengas,You come,11036,907,0,0,0
jueves,Thursday,11026,907,0,0,0
montañas,mountains,11025,908,0,0,0
pensamientos,thoughts,11020,908,0,0,0
medianoche,midnight,11020,908,0,0,0
llevarme,Take me,11015,908,0,0,0
garganta,throat,11011,909,0,0,0
sesión,session,11008,909,0,0,0
pensaste,Thought,11003,909,0,0,0
diles,Tell them,10995,910,0,0,0
muera,die,10991,910,0,0,0
coma,eat,10987,911,0,0,0
sentimos,We feel,10984,911,0,0,0
creas,You believe,10984,911,0,0,0
escribe,writes,10984,911,0,0,0
identificación,ID,10980,911,0,0,0
circunstancias,circumstances,10963,913,0,0,0
preguntado,asked,10963,913,0,0,0
veneno,poison,10950,914,0,0,0
primavera,spring,10950,914,0,0,0
súper,super,10943,914,0,0,0
vuestros,your,10942,914,0,0,0
queríamos,We wanted,10941,914,0,0,0
aquello,that,10940,915,0,0,0
preocuparse,worry,10940,915,0,0,0
martes,Tuesday,10940,915,0,0,0
feo,ugly,10939,915,0,0,0
cristo,Christ,10926,916,0,0,0
francisco,Francisco,10926,916,0,0,0
howard,Howard,10920,916,0,0,0
virgen,virgin,10917,917,0,0,0
distrito,district,10915,917,0,0,0
decidió,He decided,10910,917,0,0,0
reputación,reputation,10910,917,0,0,0
socorro,Help,10899,918,0,0,0
encontraré,I'll find,10894,918,0,0,0
castigo,punishment,10891,919,0,0,0
dígale,Tell him,10885,919,0,0,0
límite,limit,10874,920,0,0,0
junta,board,10869,921,0,0,0
ponerte,put on,10859,921,0,0,0
casados,married,10859,921,0,0,0
líneas,lines,10858,921,0,0,0
estudios,studies,10852,922,0,0,0
muévanse,move,10850,922,0,0,0
audiencia,audience,10850,922,0,0,0
helen,HELEN,10845,923,0,0,0
nació,born,10843,923,0,0,0
mato,mato,10839,923,0,0,0
jugador,player,10832,924,0,0,0
hmm,HMM,10831,924,0,0,0
humo,smoke,10828,924,0,0,0
popular,popular,10825,924,0,0,0
nación,nation,10821,925,0,0,0
conocimos,We met,10807,926,0,0,0
tropas,troops,10804,926,0,0,0
sucediendo,happening,10803,926,0,0,0
explicación,explanation,10789,927,0,0,0
salen,They leave,10774,929,0,0,0
discúlpeme,excuse me,10772,929,0,0,0
presentar,introduce,10770,929,0,0,0
donna,Donna,10768,929,0,0,0
celebrar,celebrate,10761,930,0,0,0
competencia,competence,10759,930,0,0,0
envía,Send,10750,931,0,0,0
mantén,Keep,10743,931,0,0,0
verlos,see them,10735,932,0,0,0
biblioteca,library,10732,932,0,0,0
fila,row,10728,933,0,0,0
ésto,this,10720,933,0,0,0
misterio,mystery,10719,933,0,0,0
ganador,winner,10715,934,0,0,0
puerto,port,10711,934,0,0,0
vehículo,vehicle,10705,935,0,0,0
escapó,escaped,10701,935,0,0,0
traeré,I'll bring,10697,935,0,0,0
julio,July,10691,936,0,0,0
lograr,achieve,10687,936,0,0,0
desaparecer,disappear,10681,937,0,0,0
muero,I die,10676,937,0,0,0
quítate,Take off,10669,938,0,0,0
favorita,Favorite,10666,938,0,0,0
patio,yard,10664,938,0,0,0
golpeó,hit,10660,939,0,0,0
tontería,nuisance,10650,939,0,0,0
miss,Miss,10650,939,0,0,0
pecado,sin,10648,940,0,0,0
comité,committee,10642,940,0,0,0
preparada,prepared,10640,940,0,0,0
comprado,bought,10635,941,0,0,0
parezca,It seems,10633,941,0,0,0
emocionante,exciting,10632,941,0,0,0
caras,faces,10629,941,0,0,0
rescate,rescue,10629,941,0,0,0
título,qualification,10617,942,0,0,0
llegaste,you arrived,10616,942,0,0,0
decírtelo,tell you,10615,943,0,0,0
adivina,guess,10611,943,0,0,0
elizabeth,Elizabeth,10611,943,0,0,0
pánico,panic,10609,943,0,0,0
barry,Barry,10607,943,0,0,0
quieran,want,10607,943,0,0,0
abby,Abby,10606,943,0,0,0
exterior,abroad,10601,944,0,0,0
pasión,passion,10592,945,0,0,0
llegan,They arrive,10579,946,0,0,0
preparar,prepare,10572,946,0,0,0
guau,Wow,10571,946,0,0,0
patrick,Patrick,10569,947,0,0,0
tierras,land,10558,948,0,0,0
demostrar,demonstrate,10551,948,0,0,0
elegante,elegant,10551,948,0,0,0
asegurarme,make sure,10545,949,0,0,0
visitar,visit,10545,949,0,0,0
asegúrate,Make sure,10543,949,0,0,0
darles,give them,10542,949,0,0,0
cabezas,Heads,10541,949,0,0,0
abra,Open,10537,950,0,0,0
andrew,Andrew,10534,950,0,0,0
dean,dean,10515,952,0,0,0
ambiente,atmosphere,10514,952,0,0,0
conde,count,10512,952,0,0,0
urgente,urgent,10502,953,0,0,0
impuestos,taxes,10494,953,0,0,0
antonio,Antonio,10489,954,0,0,0
distinto,distinct,10486,954,0,0,0
encantan,love,10476,955,0,0,0
ron,Ron,10475,955,0,0,0
marcas,brands,10472,955,0,0,0
ayudarlo,Help him,10470,956,0,0,0
leyendo,reading,10467,956,0,0,0
adecuado,appropriate,10466,956,0,0,0
cajas,boxes,10461,956,0,0,0
abandonar,abandon,10460,957,0,0,0
dispara,shoot,10459,957,0,0,0
buscamos,We are looking for,10457,957,0,0,0
funcionando,working,10454,957,0,0,0
traté,I tried,10451,957,0,0,0
cia,Inc,10451,957,0,0,0
tomen,Take,10448,958,0,0,0
darnos,give us,10443,958,0,0,0
intentas,You try,10440,958,0,0,0
lily,Lily,10439,958,0,0,0
gustado,liked,10433,959,0,0,0
jamie,Jamie,10431,959,0,0,0
luchando,struggling,10428,959,0,0,0
apesta,stinks,10427,960,0,0,0
volando,flying,10418,960,0,0,0
periódicos,newspapers,10416,961,0,0,0
lucas,Luke,10415,961,0,0,0
detenido,arrested,10412,961,0,0,0
curioso,curious,10411,961,0,0,0
tetas,tits,10395,963,0,0,0
caro,expensive,10393,963,0,0,0
asco,disgust,10385,963,0,0,0
usó,use,10382,964,0,0,0
buscas,You are looking for,10378,964,0,0,0
amanda,Amanda,10377,964,0,0,0
salgo,I'm on my way out,10371,965,0,0,0
decirnos,Tell us,10370,965,0,0,0
enseñó,taught,10370,965,0,0,0
rick,Rick,10369,965,0,0,0
mírate,look to you,10368,965,0,0,0
stan,Stan,10368,965,0,0,0
debiste,You owed,10365,965,0,0,0
océano,ocean,10358,966,0,0,0
bolas,balls,10355,966,0,0,0
nuevamente,again,10350,967,0,0,0
damos,we give,10337,968,0,0,0
pagado,paid,10333,968,0,0,0
federal,federal,10325,969,0,0,0
cuán,how,10324,969,0,0,0
escalera,ladder,10323,969,0,0,0
acepto,I agree,10322,969,0,0,0
km,km,10320,969,0,0,0
terapia,therapy,10316,970,0,0,0
lágrimas,tears,10312,970,0,0,0
terreno,land,10312,970,0,0,0
autoridad,authority,10309,971,0,0,0
encuentran,find,10308,971,0,0,0
roca,rock,10308,971,0,0,0
superficie,surface,10301,971,0,0,0
cubierta,deck,10300,971,0,0,0
terry,Terry,10292,972,0,0,0
hierba,grass,10284,973,0,0,0
juan,Juan,10283,973,0,0,0
prometido,fiance,10283,973,0,0,0
crecer,grow,10282,973,0,0,0
mental,mental,10276,974,0,0,0
extranjero,foreign,10273,974,0,0,0
madame,Madame,10273,974,0,0,0
prometí,I promised,10273,974,0,0,0
mismas,same,10272,974,0,0,0
existen,exist,10267,974,0,0,0
veas,go to S,10262,975,0,0,0
lento,slow,10257,975,0,0,0
dirige,directs,10249,976,0,0,0
capaces,able,10235,978,0,0,0
chino,Chinese,10233,978,0,0,0
vuelvan,Return,10227,978,0,0,0
meta,goal,10225,978,0,0,0
suelta,loose,10216,979,0,0,0
despedida,farewell,10216,979,0,0,0
sucedido,happened,10207,980,0,0,0
pasta,pasta,10196,981,0,0,0
cristal,glass,10185,982,0,0,0
vegas,Vegas,10180,983,0,0,0
gritando,Screaming,10172,984,0,0,0
pare,stop,10147,986,0,0,0
peces,fish,10146,986,0,0,0
brown,Brown,10138,987,0,0,0
guardar,keep,10132,987,0,0,0
podían,They could,10128,988,0,0,0
sabían,They knew,10128,988,0,0,0
literalmente,literally,10126,988,0,0,0
salvó,except,10122,988,0,0,0
aprecio,appreciation,10121,989,0,0,0
fotografía,Photography,10120,989,0,0,0
patrón,pattern,10119,989,0,0,0
esposas,wives,10113,989,0,0,0
king,King,10104,990,0,0,0
desafío,challenge,10099,991,0,0,0
asombroso,amazing,10099,991,0,0,0
pedazos,pieces,10094,991,0,0,0
robin,Robin,10092,991,0,0,0
sales,you go out,10091,991,0,0,0
clínica,clinic,10091,991,0,0,0
atrapar,catch,10077,993,0,0,0
experto,expert,10072,993,0,0,0
medida,extent,10070,994,0,0,0
tele,TV,10054,995,0,0,0
desagradable,disgusting,10052,995,0,0,0
custodia,custody,10048,996,0,0,0
nacido,born,10047,996,0,0,0
anuncio,advertisement,10045,996,0,0,0
física,physical,10040,997,0,0,0
hollywood,Hollywood,10039,997,0,0,0
empezado,started,10038,997,0,0,0
ma,ma,10023,998,0,0,0
fiebre,fever,10022,998,0,0,0
johnson,Johnson,10019,999,0,0,0
compañera,partner,10017,999,0,0,0
ayudarla,help her,10015,999,0,0,0
desgraciado,unfortunate,10015,999,0,0,0
organización,organization,10002,1000,0,0,0
echa,Echa,9995,1001,0,0,0
mina,mine,9995,1001,0,0,0
honestamente,honestly,9991,1001,0,0,0
deuda,debt,9988,1002,0,0,0
digan,say,9987,1002,0,0,0
transporte,transport,9986,1002,0,0,0
cocinar,cook,9986,1002,0,0,0
delicioso,delicious,9983,1002,0,0,0
podíamos,we could,9980,1003,0,0,0
greg,Greg,9976,1003,0,0,0
dirás,You will say,9956,1005,0,0,0
habilidades,skills,9949,1006,0,0,0
sentimiento,feeling,9944,1006,0,0,0
pudieras,You could,9941,1006,0,0,0
golpes,hits,9937,1007,0,0,0
nadar,swim,9935,1007,0,0,0
operaciones,operations,9934,1007,0,0,0
admitir,admit,9929,1008,0,0,0
templo,temple,9925,1008,0,0,0
adios,bye,9921,1008,0,0,0
maravilla,Wonderful,9919,1009,0,0,0
quita,remove,9914,1009,0,0,0
mate,mate,9894,1011,0,0,0
piano,piano,9891,1012,0,0,0
bombas,Pumps,9885,1012,0,0,0
paredes,walls,9874,1013,0,0,0
pantalla,screen,9874,1013,0,0,0
italia,Italy,9865,1014,0,0,0
pusieron,They put,9860,1015,0,0,0
sally,Sally,9857,1015,0,0,0
